id,created_at,text
1181736066912534500,Wed Oct 09 01:00:08 +0000 2019,Leniency, Asymmetric Punishment and Corruption: Evidence From China  Maria Perrotta Berlin, Bei Qin, Giancarlo Spag… https://t.co/K1SgiHZv2d
1181554873847951400,Tue Oct 08 13:00:08 +0000 2019,Who Takes the Leash? the Price Discovery of China's Index Futures With Policy Breaks  Chen Gao, David Leatham… https://t.co/JA7bGFVPDH
1181373682909945900,Tue Oct 08 01:00:09 +0000 2019,How Natural Disasters Affect the Evolution of Grain Markets: Evidence From 18th Century China  Yao Li, Jianqing Rua… https://t.co/IjMGbj6IoD
1181192485302886400,Mon Oct 07 13:00:08 +0000 2019,Gender-Targeted Job Ads in the Recruitment Process: Evidence From China  Peter Kuhn, Kailing Shen (@KailingShen), S… https://t.co/JLbYseHWNG
1180105320821076000,Fri Oct 04 13:00:08 +0000 2019,The Political and Economic Consequences of Nationalist Protest in China: The 2012 Anti-Japanese Demonstrations  Kev… https://t.co/8mGch36BOQ
1179924130075951000,Fri Oct 04 01:00:09 +0000 2019,Walled Cities and Urban Density in China  Rui Du, Junfu Zhang  https://t.co/Kzkn8CJSEz https://t.co/UkvtTDYkMV
1179742935740551200,Thu Oct 03 13:00:09 +0000 2019,China's Left-Behind Children: A New Look at the Impact of Intergenerational Care on Cognitive and Non-Cognitive Per… https://t.co/mbjDi96UUh
1179561739370815500,Thu Oct 03 01:00:08 +0000 2019,Willingness to Pay for Clean Air: Evidence From Air Purifier Markets in China  Koichiro Ito (@itonomics), Shuang Zh… https://t.co/vdBRmnsm6S
1179380546759270400,Wed Oct 02 13:00:08 +0000 2019,The Long-Term Impact of the Communist Revolution on Social Stratification in Contemporary China  Yu Xie (@YuXie3),… https://t.co/3eShVb820X
1179199351731753000,Wed Oct 02 01:00:08 +0000 2019,Examining the Debt Implications of the Belt and Road Initiative From a Policy Perspective  John Hurley, Scott Morri… https://t.co/YM0PktcK8I
1179018160223277000,Tue Oct 01 13:00:09 +0000 2019,High-Value Work and the Rise of Women: The Cotton Revolution and Gender Equality in China  Melanie Meng Xue (… https://t.co/fEOI0T3ptH
1178836964356841500,Tue Oct 01 01:00:08 +0000 2019,Anti-Muslim Bias in the Chinese Labor Market  Yue Hou (@YueHou7), Chuyu Liu, Charles Crabtree… https://t.co/agLPKqAkJK
1178655772529627100,Mon Sep 30 13:00:09 +0000 2019,Social Policy and Income Inequality During the Hu–Wen Era: A Progressive Legacy?  Qin Gao, Sui Yang, Fuhua Zhai… https://t.co/CsQNbLJ6o7
1177568609633263600,Fri Sep 27 13:00:09 +0000 2019,Breastfeeding and the Risk of Illness Among Young Children in Rural China  Shanshan Li, Ai Yue, Cody Abbey, Alexis… https://t.co/F6WRy4Fau8
1177387413653655600,Fri Sep 27 01:00:08 +0000 2019,Too Big to Fault? Effects of the 2010 Nobel Peace Prize on Norwegian Exports to China and Foreign Policy  Ivar Kols… https://t.co/0QsYvq86Po
1177206220958175200,Thu Sep 26 13:00:09 +0000 2019,Gender Achievement Gaps Among Chinese Middle School Students and the Role of Teachers' Gender  Di Xu, Qiujie Li… https://t.co/0kbIS2YHbf
1177025025792249900,Thu Sep 26 01:00:08 +0000 2019,Chinese Development Assistance and Household Welfare in Sub-Saharan Africa  Bruno Martorano, Laura Metzger, Marco S… https://t.co/r2roMso5ak
1176843830513066000,Wed Sep 25 13:00:08 +0000 2019,Connecting the Countryside via E-Commerce: Evidence From China  Victor Couture, Benjamin Faber, Yizhen Gu, Lizhi Li… https://t.co/hDWdgdTSuy
1176662639570751500,Wed Sep 25 01:00:09 +0000 2019,Market Transition, Industrialization, and Social Mobility Trends in Postrevolution China1  Xiang Zhou, Yu Xie (… https://t.co/Vp42UwnV58
1176481444325208000,Tue Sep 24 13:00:08 +0000 2019,Farewell to Confucianism: The Modernizing Effect of Dismantling China's Imperial Examination System  Ying Bai… https://t.co/7Oy9BLFDhJ
1176300247859060700,Tue Sep 24 01:00:08 +0000 2019,Authoritarian Audiences, Rhetoric, and Propaganda in International Crises: Evidence From China  Jessica Chen Weiss… https://t.co/HBa0UD0IMg
1176119061270470700,Mon Sep 23 13:00:10 +0000 2019,Admission Mechanisms and the Mismatch Between Colleges and Students: Evidence From a Large Administrative Dataset F… https://t.co/qhBcopTiv3
1175252756803838000,Sat Sep 21 03:37:47 +0000 2019,Onsite Survey Findings in Hong Kong's Anti-Extradition Bill Protests  Francis L. F. Lee, Gary Tang, Samson Yuen, Ed… https://t.co/IQr6P6qCy6
1175031892661428200,Fri Sep 20 13:00:08 +0000 2019,Poverty Alleviation Research in Rural China: Three Decades and Counting  Jay Luo  https://t.co/mcdR88E4fc https://t.co/bmZcqvBPyI
1174850697772376000,Fri Sep 20 01:00:08 +0000 2019,Does the Granary County Subsidy Program Lead to Manipulation of Grain Production Data in China?  Xiaoheng Zhang, Xi… https://t.co/U6fvrIZXAx
1174669505106194400,Thu Sep 19 13:00:08 +0000 2019,Intergenerational Mobility in China Across Space and Time  Yining Geng  https://t.co/hNZNQ5TojU https://t.co/uiqmLBaQiF
1174488310187794400,Thu Sep 19 01:00:08 +0000 2019,Centralized Assignment Mechanisms and Assortative Matching: Evidence from Chinese Universities  Yuan Cao… https://t.co/vp9JFGCjhK
1174307115319648300,Wed Sep 18 13:00:08 +0000 2019,The Political Pollution Cycle  Shiran Victoria Shen (@SVictoriaShen)  https://t.co/MhdZEjSZP2 https://t.co/i7l5k2vcX8
1174125921374281700,Wed Sep 18 01:00:08 +0000 2019,Does Lean Improve Labor Standards? Management and Social Performance in the Nike Supply Chain  Greg Distelhorst (… https://t.co/TMzCYLaDvl
1173944729073016800,Tue Sep 17 13:00:08 +0000 2019,The Unintended Impacts of Agricultural Fires: Human Capital in China  Joshua S. Graff Zivin, Tong Liu, Yingquan Son… https://t.co/r8W5MmH1r5
1173763535920423000,Tue Sep 17 01:00:09 +0000 2019,Power and Publications in Chinese Academia  Ruixue Jia, Huihua Nie, Wei Xiao  https://t.co/h4rrV1bXpZ https://t.co/sBE7HkofQc
1173582343073947600,Mon Sep 16 13:00:09 +0000 2019,Housing Prices, Inter-Generational Co-Residence, and "Excess" Savings by the Young: Evidence Using Chinese Data  Ma… https://t.co/0e2no30Q4q
1172502922048999400,Fri Sep 13 13:30:55 +0000 2019,Leveraging Political Incentives for Environmental Regulation: Evidence From Chinese Manufacturing Firms  Guojun He,… https://t.co/W5EDCaDRjD
1172313988819869700,Fri Sep 13 01:00:10 +0000 2019,Public Perception of Genetically-Modified (GM) Food: A Nationwide Chinese Consumer Study  Kai Cui, Sharon P. Shoema… https://t.co/TFLUEnnlcS
1172132790105718800,Thu Sep 12 13:00:08 +0000 2019,China and India Lead in Greening of the World Through Land-Use Management  Chi Chen, Taejin Park, Xuhui Wang, Shilo… https://t.co/cMBHp4iuPG
1171951597481549800,Thu Sep 12 01:00:09 +0000 2019,Expenditure Response to Health Insurance Policies: Evidence From Kinks in Rural China  Yi Lu, Julie Shi, Wanyu Yang… https://t.co/ir9yrBuKPD
1171770410612023300,Wed Sep 11 13:00:10 +0000 2019,Internal Migration and Extended Families in China  Ling Zhong  https://t.co/M7qTdbal3e https://t.co/Ii8eXAPotQ
1171589206197592000,Wed Sep 11 01:00:08 +0000 2019,The Role of Firm Factors in Demand, Cost, and Export Market Selection for Chinese Footwear Producers  Mark J Robert… https://t.co/I1n1FZ3rC1
1171408013388845000,Tue Sep 10 13:00:08 +0000 2019,Fertility Cost, Intergenerational Labor Division, and Female Employment  Haiyue Yu, Jin Cao, Shulong Kang… https://t.co/lOvGfqqGJZ
1171226818671722500,Tue Sep 10 01:00:08 +0000 2019,High-Performing Peers and Female STEM Choices in School  Pierre Mouganie, Yaojing Wang  https://t.co/sSEFEaVrUj https://t.co/cfeeuQeROW
1171045626030776300,Mon Sep 09 13:00:08 +0000 2019,Autocratic Rule and Social Capital: Evidence From Imperial China  Melanie Meng Xue (@Melanie_Xue), Mark Koyama (… https://t.co/qcgDmmou8N
1169958463746842600,Fri Sep 06 13:00:09 +0000 2019,The Impact of Social Pensions on Intergenerational Relationships: Comparative Evidence From China  Xi Chen (@xcyale… https://t.co/2MtfWAdcnd
1169777267536519200,Fri Sep 06 01:00:08 +0000 2019,Globalization, Innovation, and Firm Dynamics  Wenzhuo Lu  https://t.co/HNbGBR6CY8 https://t.co/Ua0StWB2SI
1169596076405481500,Thu Sep 05 13:00:09 +0000 2019,'Thoroughly Reforming Them Towards a Healthy Heart Attitude': China's Political Re-Education Campaign in Xinjiang… https://t.co/Nr05WMXWBj
1169414881017303000,Thu Sep 05 01:00:08 +0000 2019,Green Stimulus: Tax Incentives in China's Automobile Market  Fanglin Sun, Rudai Yang, Dong Yuan… https://t.co/3qIwkftifh
1169233686384058400,Wed Sep 04 13:00:08 +0000 2019,Personal Ties, Meritocracy, and China's Anti-Corruption Campaign  Peter L. Lorentzen (@peterlorentzen), Xi Lu… https://t.co/6ELybv3Kzv
1169052492010786800,Wed Sep 04 01:00:08 +0000 2019,Is Favoritism a Threat to Chinese Aid Effectiveness? a Subnational Analysis of Chinese Development Projects  Axel D… https://t.co/0CpVqtdW28
1168871298669396000,Tue Sep 03 13:00:08 +0000 2019,Industrial Clusters in the Long Run: Evidence From Million-Rouble Plants in China  Stephan Heblich, Marlon Seror, H… https://t.co/QPOGJTCmfz
1168690105088979000,Tue Sep 03 01:00:08 +0000 2019,Within but Without: Involuntary Displacement and Economic Development  Alice Tianbo Zhang (@AliceTZhang)… https://t.co/2zsIAgtTeJ
1168508911189708800,Mon Sep 02 13:00:08 +0000 2019,Anxiety in Rural Chinese Children and Adolescents: Comparisons Across Provinces and Among Subgroups  Hongyan Liu, Y… https://t.co/eiR6Vg78UG
1167421747379015700,Fri Aug 30 13:00:08 +0000 2019,Demand for Democracy in Resilient Authoritarianism: Evidence From Rural China  Yichen Guan  https://t.co/SNM1D6MhfR https://t.co/yfXsBEK8UA
1167240553123197000,Fri Aug 30 01:00:08 +0000 2019,The Impact of Financial Frictions on Structural Transformation in China  Huizhong Liu  https://t.co/c7WVQncsC4 https://t.co/IVi1G1msjS
1167059361090420700,Thu Aug 29 13:00:09 +0000 2019,Evaluating the Electric Vehicle Subsidy Program in China  Jing Qian  https://t.co/7Ej4KZZFDu https://t.co/npA06cTssK
1166878165379289000,Thu Aug 29 01:00:08 +0000 2019,Concealing Corruption: How Chinese Officials Distort Upward Reporting of Online Grievances  Jennifer Pan (@jenjpan)… https://t.co/6F5IjdLYRE
1166696972360781800,Wed Aug 28 13:00:09 +0000 2019,Tightening Belts to Buy a Home: Consumption Responses to Rising Housing Prices in Urban China  Andrew Waxman, Yuann… https://t.co/OWoxTY4Gz7
1166515777412968400,Wed Aug 28 01:00:08 +0000 2019,The IMF as a Biased Global Insurance Mechanism: Asymmetrical Moral Hazard, Reserve Accumulation, and Financial Cris… https://t.co/1lEHnWJh9F
1166334585040449500,Tue Aug 27 13:00:09 +0000 2019,Moving "Umbrella": Bureaucratic Transfers,Collusion, and Rent-Seeking in China  Xiangyu Shi, Tianyang Xi, Xiaobo Zh… https://t.co/Pq1fEQYrv6
1166153386615627800,Tue Aug 27 01:00:08 +0000 2019,In the Wrong Place at the Wrong Time? the Long-Run Effects of the Send-Down Movement in China  Chuan He… https://t.co/QFcPztfYd1
1165947620495376400,Mon Aug 26 11:22:29 +0000 2019,The Labor Supply Consequences of Having a Boy in China  Shing-Yi Wang  https://t.co/RGzqnY8qpm https://t.co/72M4VOqXnS
1164703990820610000,Fri Aug 23 01:00:45 +0000 2019,How Much Do State-Owned Enterprises Contribute to China's GDP and Employment?  Chunlin Zhang… https://t.co/zSQK1kwLtf
1163798057269506000,Tue Aug 20 13:00:53 +0000 2019,Spatial Misallocation: Evaluating Place-Based Policies Using a Natural Experiment in China  Binkai Chen, Ming Lu, C… https://t.co/kvoS68h9RR
1163616865513607200,Tue Aug 20 01:00:54 +0000 2019,Violence Exposure and Support for State Use of Force in a Non-Democracy  Yue Hou (@YueHou7), Kai Quek… https://t.co/OrqPLZD0FU
1163435834437247000,Mon Aug 19 13:01:33 +0000 2019,A Forensic Examination of China's National Accounts  Wei Chen, Xilu Chen, Chang-Tai Hsieh, Zheng "Michael" Song… https://t.co/Mp6MeHjkUZ
1162348510752252000,Fri Aug 16 13:00:55 +0000 2019,Examining Public Concern About Global Warming and Climate Change in China  Xinsheng Liu, Feng Hao, Kent Portney, Yi… https://t.co/uCnhEZ9oDh
1160898882852806700,Mon Aug 12 13:00:36 +0000 2019,Estimating US Consumer Gains From Chinese Imports  Liang Bai, Sebastian Stumpner  https://t.co/zRybruJB8U https://t.co/Amc6mlypGQ
1159811722967945200,Fri Aug 09 13:00:37 +0000 2019,Anti‐dumping Duty Circumvention Through Trade Rerouting: Evidence From Chinese Exporters  Xuepeng Liu, Huimin Shi… https://t.co/Kcq8y1mg76
1159630695792353300,Fri Aug 09 01:01:17 +0000 2019,Expanding Inequality: Trends in Educational Stratification During China's Market Transition  Rob Gruijters… https://t.co/8oAXagRxbD
1159449912905535500,Thu Aug 08 13:02:55 +0000 2019,Valuing Mortality Risk in China: Comparing Stated-Preference Estimates From 2005 and 2016  James K. Hammitt, Fangli… https://t.co/poDgSbr1R4
1159268132982333400,Thu Aug 08 01:00:35 +0000 2019,The Effects of Primary Care Chronic-Disease Management in Rural China  Yiwei Chen, Hui Ding, Min Yu, Jieming Zhong,… https://t.co/kydtX1nn27
1159086938974019600,Wed Aug 07 13:00:35 +0000 2019,Exporting Out of Agriculture: The Impact of WTO Accession on Structural Transformation in China  Bilge Erten, Jessi… https://t.co/PyrHr78ENe
1158905749378125800,Wed Aug 07 01:00:36 +0000 2019,The Intergenerational Persistence of Self-Employment Across China's Planned Economy Era  Minghao Li, Stephan J. Goe… https://t.co/ywFPANE6Jz
1158724561787076600,Tue Aug 06 13:00:38 +0000 2019,The Gradients of Power: Evidence From the Chinese Housing Market  Hanming Fang, Quanlin Gu, Li-An Zhou… https://t.co/D03o9P9OtT
1158362209627594800,Mon Aug 05 13:00:46 +0000 2019,Old Is Not Always Better: Evidence From Five Randomized Experiments in Rural Primary Schools in China  Lili Li, Fan… https://t.co/9a0HKLxDFm
1157093913682948000,Fri Aug 02 01:01:01 +0000 2019,Capital Accumulation, Private Property, and Rising Inequality in China, 1978–2015  Thomas Piketty (@PikettyLeMonde)… https://t.co/GJK90YQan0
1156912911736082400,Thu Aug 01 13:01:47 +0000 2019,Capital Accumulation, Private Property, and Rising Inequality in China, 1978–2015  Thomas Piketty (@PikettyLeMonde)… https://t.co/mTwKXY802M
1156368994972164000,Wed Jul 31 01:00:27 +0000 2019,Corporate Foreign Bond Issuance and Interfirm Loans in China  Yi Huang (@Yi_HEID), Ugo Panizza (@upanizza), Richard… https://t.co/gBVmP7gQtA
1156187801668464600,Tue Jul 30 13:00:27 +0000 2019,Persistent Political Engagement: Social Interactions and the Dynamics of Protest Movements  Leonardo Bursztyn, Davi… https://t.co/U0sTwfU0Fp
1156006608071061500,Tue Jul 30 01:00:27 +0000 2019,Trade Linkages and Firm Value: Evidence From the 2018 US-China 'Trade War'  Yi Huang, Chen Lin, Sibo Liu, Heiwai Ta… https://t.co/Rl4vRfyefj
1155825418244694000,Mon Jul 29 13:00:28 +0000 2019,When Work Disappears: Manufacturing Decline and the Falling Marriage Market Value of Young Men  David Autor (… https://t.co/33s3MjDO1W
1154723757463888000,Fri Jul 26 12:02:52 +0000 2019,Multiple Social Credit Systems in China  Chuncheng Liu  https://t.co/1NNkQXOSSV https://t.co/l5FNC4RoAR
1154375982326923300,Thu Jul 25 13:00:56 +0000 2019,Punish One, Teach a Hundred: The Sobering Effect of Punishment on the Unpunished  Francesco D'Acunto, Michael Weber… https://t.co/RyhOi5LV1V
1154194785294381000,Thu Jul 25 01:00:55 +0000 2019,CASM: A Deep-Learning Approach for Identifying Collective Action Events With Text and Image Data From Social Media… https://t.co/2KFw4g12CZ
1154013591126851600,Wed Jul 24 13:00:55 +0000 2019,China's Industrial Policy: An Empirical Evaluation  Panle Jia Barwick, Myrto Kalouptsidi, Nahim Bin Zahur… https://t.co/nmR9lWC0x2
1153832396564967400,Wed Jul 24 01:00:55 +0000 2019,The Effects of Schooling on Costless Health Maintenance: Overweight Adolescents and Children in Rural China  Mark R… https://t.co/uw9kpTWJNV
1153470009001296000,Tue Jul 23 01:00:55 +0000 2019,Social Mobility in the Long Run: A Temporal Analysis of China From 1300 to 1900  Carol Hua Shiue… https://t.co/ytuf43Jm2h
1153288759351423000,Mon Jul 22 13:00:41 +0000 2019,Consultation and Selective Censorship in China  Dimitar D. Gueorguiev, Edmund J. Malesky  https://t.co/Bb1MYp3DQ3 https://t.co/BUgoJCNGJy
1152201593955278800,Fri Jul 19 13:00:41 +0000 2019,In the Wrong Place at the Wrong Time? the Long-Run Effects of the Send-Down Movement in China  Chuan He… https://t.co/rU11RpSIxq
1152020400164892700,Fri Jul 19 01:00:41 +0000 2019,Testing the Predictability of Consumption Growth: Evidence From China  Liping Gao, Hyeongwoo Kim… https://t.co/HyXgpoWw4d
1151839204688703500,Thu Jul 18 13:00:41 +0000 2019,Can Governments Foster the Development of Venture Capital?  Yue Fei  https://t.co/l1549j3fb9 https://t.co/6GUZREC6Bu
1151658010181328900,Thu Jul 18 01:00:41 +0000 2019,One-Child Policy in China: A Unified Growth Analysis  Jianpo Xue, Chong K. Yip  https://t.co/L8yNj3L54w https://t.co/8XOx6Bs7j4
1151476815560695800,Wed Jul 17 13:00:40 +0000 2019,Focal Points, Dissident Calendars, and Preemptive Repression  Rory Truex (@rorytruex)  https://t.co/7TbqH01Wla https://t.co/9LnSYbuhMK
1151295623716642800,Wed Jul 17 01:00:41 +0000 2019,Can Two Consecutive Generations' Data Predict Longterm Intergenerational Transition? Evidence From China With Three… https://t.co/UV0TK6g5gi
1151114429691510800,Tue Jul 16 13:00:41 +0000 2019,China's Overseas Lending  Sebastian Horn, Carmen M. Reinhart (@carmenmreinhart), Christoph Trebesch… https://t.co/7RoR5yuVnv
1150933241345581000,Tue Jul 16 01:00:42 +0000 2019,Water Security Implications of Coal-Fired Power Plants Financed Through China's Belt and Road Initiative  Meir Alko… https://t.co/qZWeYLm8AK
1150752045294657500,Mon Jul 15 13:00:42 +0000 2019,International Trade Liberalization and Domestic Institutional Reform: Effects of WTO Accession on Chinese Internal… https://t.co/jILphXHjtI
1149483697709518800,Fri Jul 12 01:00:44 +0000 2019,Demand for Democracy in Resilient Authoritarianism: Evidence From Rural China  Yichen Guan  https://t.co/SNM1D6uFRh https://t.co/bfobI9eCQQ
1149302369991233500,Thu Jul 11 13:00:12 +0000 2019,Escaping Chinese Import Competition? Evidence From U.S. Firm Innovation  Linyi Zhang  https://t.co/xtwoZYxsxh https://t.co/4AJhG7sb3y
1148940063188955100,Wed Jul 10 13:00:31 +0000 2019,Displaying Spatial Epistemologies on Web GIS: Using Visual Materials From the Chinese Local Gazetteers as an Exampl… https://t.co/xfhApu65at
1148215417527291900,Mon Jul 08 13:01:03 +0000 2019,Willingness to Follow Opinion Leaders: A Case Study of Chinese Weibo  Luwei Rose Luqiu (@roseluqiu), Michael Schmie… https://t.co/nQyIO47laS
1147128049881800700,Fri Jul 05 13:00:14 +0000 2019,Educational and Age Assortative Mating in China: The Importance of Marriage Order  Yang Hu (@dr_yanghu), Yue Qian (… https://t.co/ktWhunamm7
1146584625118138400,Thu Jul 04 01:00:51 +0000 2019,Individual vs. Social Motives in Identity Choice: Theory and Evidence From China  Ruixue Jia, Torsten Persson… https://t.co/Oz6LYCo4zx
1145859878096949200,Tue Jul 02 01:00:58 +0000 2019,Employer Learning and the Dynamics of Returns to Universities: Evidence From Chinese Elite Education During Univers… https://t.co/SRuPCLib1k
1145678702816239600,Mon Jul 01 13:01:03 +0000 2019,You Watch, You Give, and You Engage: A Study of Live Streaming Practices in China  Zhicong Lu (@luzc08), Haijun Xia… https://t.co/1pKChN22QT
1144591533955592200,Fri Jun 28 13:01:01 +0000 2019,The Paradox of Power: Principal-Agent Problems and Administrative Capacity in Imperial China (And Other Absolutist… https://t.co/W3K0KWFk9U
1144410332963713000,Fri Jun 28 01:01:00 +0000 2019,The Political Economy Consequences of China's Export Slowdown  Filipe R. Campante, Davin Chor, Bingjing Li… https://t.co/nwUNMuzVxa
1144229144034779100,Thu Jun 27 13:01:01 +0000 2019,Financial Revolution in Republican China During 1900-1937: A Survey and a New Interpretation  Debin Ma… https://t.co/qKNAiTho33
1144047965755117600,Thu Jun 27 01:01:05 +0000 2019,Online Political Participation in China: Local Government and Differentiated Response  Yongshun Cai, Titi Zhou… https://t.co/p0Y3dyy8bU
1143866735612846100,Wed Jun 26 13:00:56 +0000 2019,Excessive Entry and Exit in Export Markets  Hiroyuki Kasahara, Heiwai Tang (@heiwai_tang)  https://t.co/NnMaJJuPos https://t.co/gROTrRfs2m
1143685542116307000,Wed Jun 26 01:00:56 +0000 2019,Supplier Search and Rematching in Global Sourcing – Theory and Evidence From China  Fabrice Defever, Christian Fisc… https://t.co/c4wC6eNVnA
1143504347357220900,Tue Jun 25 13:00:56 +0000 2019,The Credit Risk of Chinese Households – A Micro-Level Assessment  Michael Funke, Rongrong Sun, Linxu Zhu… https://t.co/psSuboDmYa
1143323152593895400,Tue Jun 25 01:00:56 +0000 2019,Self-Employment, Financial Development and Well-Being: Evidence From China, Russia and Ukraine  Tho Phama, Oleksand… https://t.co/IUrEl3pUn6
1143141959529390100,Mon Jun 24 13:00:56 +0000 2019,Does the Utilization of Information Communication Technology Promote Entrepreneurship: Evidence From Rural China  W… https://t.co/WN1vg65t0P
1142054800252649500,Fri Jun 21 13:00:57 +0000 2019,Short-Run Health Consequences of Retirement and Pension Benefits: Evidence From China  Plamen Nikolov, Alan Adelman… https://t.co/eAASW1bukh
1141873601546719200,Fri Jun 21 01:00:56 +0000 2019,Non-Performing Loans, Fiscal Costs and Credit Expansion in China  Huixin Bi, Yongquan Cao, Wei Dong… https://t.co/fEcX8uq0pe
1141692414073147400,Thu Jun 20 13:00:57 +0000 2019,Information, Mobile Communication, and Referral Effects  Panle Jia Barwick, Yanyan Liu, Eleonora Patacchini, Qi Wu… https://t.co/gUtAQe5qfE
1141511218185822200,Thu Jun 20 01:00:57 +0000 2019,Demographic Aging, Industrial Policy, and Chinese Economic Growth  Michael Dotsey, Wenli Li, Fang Yang… https://t.co/2qF4xTESyH
1141330018662068200,Wed Jun 19 13:00:55 +0000 2019,Non‐Governmental Monitoring of Local Governments Increases Compliance With Central Mandates: A National‐Scale Field… https://t.co/Q0QdKgBarY
1141148826675421200,Wed Jun 19 01:00:56 +0000 2019,Migration and Growth in China: A Sceptical Assessment of the Evidence  Longfeng Ye, Peter E. Robertson… https://t.co/zxTy5XGHM1
1140967635322114000,Tue Jun 18 13:00:57 +0000 2019,The Impact of the 2018 Trade War on U.S. Prices and Welfare  Mary Amiti, Stephen J. Redding, David E. Weinstein… https://t.co/ABfjwu4nFV
1140786437648015400,Tue Jun 18 01:00:56 +0000 2019,Beyond the Differential Gains Model: The Effects of Authoritarian Orientation, Social Media Use, and Political Disc… https://t.co/CbKobdu9kC
1140605299809771500,Mon Jun 17 13:01:09 +0000 2019,Taiwan: Formation of National Identity and Its Effect on Political Engagement  Kamila Kolpashnikova… https://t.co/WGwdNSHM8y
1139518088985153500,Fri Jun 14 13:00:58 +0000 2019,Managing Trade: Evidence From China and the U.S.  Nicholas Bloom, Kalina Manova, John Van Reenen (@johnvanreenen),… https://t.co/5sITLAPaiI
1139336888941199400,Fri Jun 14 01:00:56 +0000 2019,Repressive Experiences Among China Scholars: New Evidence From Survey Data  Sheena Chestnut Greitens (… https://t.co/E2ydQOwUoV
1138974502409384000,Thu Jun 13 01:00:57 +0000 2019,The Effects of Foreign Direct Investment on Regional Innovation Capacity in China  P.J.J. Welfens, Tian Xiong… https://t.co/4hkh7uJQ7O
1138793304194244600,Wed Jun 12 13:00:56 +0000 2019,Effect of Aging on Urban Land Prices in China  Tianyu Sun, Satish Chand, Keiran Sharpe  https://t.co/tcMb1qwsr1 https://t.co/ssleVVhul4
1138612112236916700,Wed Jun 12 01:00:56 +0000 2019,Community Networks and the Growth of Private Enterprise in China  Ruochen Dai, Dilip Mookherjee, Kaivan Munshi, Xia… https://t.co/8e0BG70fC1
1138430926726279200,Tue Jun 11 13:00:58 +0000 2019,Tracing the Legacy: China's Historical Aid and Contemporary Investment in Africa  Pippa Morgan, Yu Zheng… https://t.co/PLe8Ue3fhc
1138249722660053000,Tue Jun 11 01:00:56 +0000 2019,Japan and the Great Divergence, 730–1874  Jean-Pascal Bassino, Stephen Broadberry, Kyoji Fukao, Bishnupriya Gupta,… https://t.co/okJqD6r9Dm
1138068528878227500,Mon Jun 10 13:00:56 +0000 2019,Human Capital and the Economic Convergence Mechanism: Evidence From China  Xiaobei Zhang, Haizheng Li, Xiaojun Wang… https://t.co/bchpdv6hRO
1136981365411500000,Fri Jun 07 13:00:56 +0000 2019,Two Steps Forward, One Step Back: Chinese State Reactions to Labour Unrest  Manfred Elfstrom… https://t.co/yXtzYZ4mKi
1136800172871159800,Fri Jun 07 01:00:56 +0000 2019,Estimating the Value of Educational Quality in China Using Beijing School District Assignment Policies  Ling Zhong… https://t.co/GdJ6yMP2iv
1136618979483689000,Thu Jun 06 13:00:56 +0000 2019,Barriers to Entry and Regional Economic Growth in China  Loren Brandt, Gueorgui Kambourov, Kjetil Storesletten… https://t.co/ZvvPy38mXu
1136437788340039700,Thu Jun 06 01:00:57 +0000 2019,Bread and Circuses: Sports and Public Opinion in China  Dan Chen (@profdanchen), Andrew W. MacDonald (@profandrewm)… https://t.co/cGf0mNebUp
1136256588556189700,Wed Jun 05 13:00:55 +0000 2019,China, Europe, and the Great Divergence: A Study in Historical National Accounting, 980–1850  Stephen Broadberry, H… https://t.co/P7d6VVld7T
1136075396225650700,Wed Jun 05 01:00:56 +0000 2019,What Drives Spatial Clusters of Entrepreneurship in China? Evidence From Economic Census Data  Liang Zheng, Zhong Z… https://t.co/zgwUG1SN6u
1135713009756770300,Tue Jun 04 01:00:56 +0000 2019,Trade Blocs and Trade Wars During the Interwar Period  David S. Jacks, Dennis Novy (@DennisNovy)… https://t.co/YBSlNj60T7
1135531813559001100,Mon Jun 03 13:00:56 +0000 2019,E-Commerce Development and Entrepreneurship in the People's Republic of China  Bihong Huang, Mohamed Shaban, Quanyu… https://t.co/FkSnLvVLxN
1134444647827349500,Fri May 31 13:00:55 +0000 2019,Trade and Labor Market Dynamics: General Equilibrium Analysis of the China Trade Shock  Lorenzo Caliendo, Maximilia… https://t.co/G1XwsBSi45
1134263454917976000,Fri May 31 01:00:55 +0000 2019,Plunging Into the Sea: Ideological Change, Institutional Environments and Private Entrepreneurship in China  Jin Ya… https://t.co/vr5zUk2Hcs
1134082264936132600,Thu May 30 13:00:56 +0000 2019,Endogenous Skill-Biased Technology Adoption: Evidence From China's College Enrollment Expansion Program  Shuaizhang… https://t.co/VnJ5VcOb1U
1133901068331606000,Thu May 30 01:00:56 +0000 2019,The Rise of the Princelings in China: Career Advantages and Collective Elite Reproduction  Tony Huiquan Zhang… https://t.co/SUXAJABccc
1133719873966739500,Wed May 29 13:00:56 +0000 2019,China's Selective Two-Child Policy and Its Impact on the Marriage Market  Di Lu  https://t.co/fb0GdTxJjS https://t.co/Hg89z67rf4
1133538680168226800,Wed May 29 01:00:56 +0000 2019,An Analysis of China's Reforms on Mortgaging and Transacting Rural Land Use Rights and Entrepreneurial Activity  Y.… https://t.co/KPD43qHEIO
1133357489666351100,Tue May 28 13:00:56 +0000 2019,The Violent Consequences of Trade-Induced Worker Displacement in Mexico  Melissa Dell, Benjamin Feigenberg, Kensuke… https://t.co/XcpfrjRex3
